,ra,dec,Vmag,plx,sy_dist,name
1106,67.70874890824,-44.953749901070005,5.059,4.7826,209.09128925688952,* del Cae                          
1107,110.87080257774,-27.83429483266,5.356,4.7843,209.01699308153752,HD 58215                           
1108,75.67915861722999,-71.3142991719,5.294,4.7883,208.84238665079465,* bet Men                          
1109,69.079757993915,-3.3524604847019446,3.928,4.7961,208.50274181105482,* nu. Eri                          
1110,314.85576957329,59.43860015204999,5.526,4.7995,208.35503698301906,HD 200205                          
1111,159.38863730625,-13.384542478611111,4.82,4.8,208.33333333333334,V* U Hya                           
1112,96.43188593568999,-48.176899207999995,5.87,4.8011,208.2856012163879,* G Pup A                          
1113,154.16973994383,13.72833441766,5.41,4.805,208.11654526534863,* 37 Leo                           
1114,38.94508859319,34.687549916189994,5.374,4.8075,208.0083203328133,* 15 Tri                           
1115,4.237679743959999,61.53318573886,5.737,4.8081,207.98236309560951,HD 1239                            
1116,333.99240374827576,37.74873522918861,4.15,4.8108,207.8656356531138,* 1 Lac                            
1117,351.0552532264699,-51.89117334304,5.731,4.8124,207.79652564209124,HD 220440                          
1118,120.20807663010999,-54.15127403756,5.846,4.8129,207.7749381869559,HD 66441                           
1119,71.26733764243,-21.28338181567,5.692,4.8193,207.49901437968168,HD 30238                           
1120,97.20445712499999,-7.033058361111111,3.74,4.82,207.46887966804977,* bet Mon                          
1121,256.10299914469,-57.71216234007,5.727,4.8203,207.4559674709043,HD 153716                          
1122,208.30224287385,-31.9276195534,4.73,4.8225,207.36132711249354,* h Cen                            
1123,0.58302942717,-29.72044125463,5.022,4.8234,207.3226354853423,* zet Scl                          
1124,13.407823897179997,-62.871359870090004,5.748,4.8264,207.19376761147026,V* BQ Tuc                          
1125,267.88554874637,-40.772464700549996,5.958,4.8277,207.1379746048843,HD 162189                          
1126,102.46024630194665,-32.508478839148054,3.89,4.83,207.0393374741201,* kap CMa                          
1127,90.31790686716998,-33.91183555881,5.524,4.832,206.953642384106,HD 41047                           
1128,128.86958764213,-26.84348780936,5.944,4.8344,206.85090186993216,HD 73072                           
1129,197.43867172166,-10.32933967666,5.943,4.8532,206.04961674771283,* 50 Vir                           
1130,114.5751910676783,-25.364805770343057,4.67,4.8542,206.00716904948294,* m Pup                            
1131,281.79364256534996,-4.74787304458,4.22,4.8549,205.97746606521247,* bet Sct                          
1132,97.51239077938999,46.685554695549996,5.866,4.856,205.9308072487644,* 47 Aur                           
1133,102.45765099085999,16.20288408556,5.87,4.8578,205.85450203795958,* 33 Gem                           
1134,299.93407914614124,-35.27630831684028,4.37,4.8622,205.66821603389414,* tet01 Sgr                        
1135,271.45671168243996,32.23067424608,5.709,4.8647,205.56252184101794,HD 165683                          
1136,125.33843287513997,-20.079062873799998,5.572,4.8672,205.456936226167,HD 70442                           
1137,137.17575440034997,-8.589533342800001,5.609,4.8717,205.26715520249607,* 19 Hya                           
1138,318.90791479858996,-20.65169521012,5.152,4.8754,205.11137547688395,* phi Cap                          
1139,261.71657559543,-45.84303052951,5.64,4.8815,204.85506504148316,HD 157661A                         
1140,32.65665370234999,19.5003367021,5.688,4.8855,204.68734008801556,* 15 Ari                           
1141,352.5080859874299,58.54892005142,4.886,4.8857,204.6789610495937,V* AR Cas                          
1142,331.9595994813299,21.70292674519,5.78,4.8899,204.50315957381542,* 25 Peg                           
1143,175.86328241326999,-37.19016072201,5.966,4.8904,204.48225094061837,HD 101883                          
1144,97.20592751628708,-7.034400223727222,5.0,4.8943,204.31931021800867,* bet Mon B                        
1145,114.93256487362999,-38.1392981022,5.77,4.8969,204.21082725806124,* d02 Pup                          
1146,49.44730417547999,44.02502275143,5.476,4.9025,203.97756246812853,* 30 Per                           
1147,270.06581543772376,4.368645090768055,4.6,4.9043,203.90269763268967,* 66 Oph                           
1148,77.08412797768,-8.66532542399,5.78,4.9052,203.86528581913072,HD 33224                           
1149,210.43127903187997,-45.60340960604,4.33,4.9056,203.84866275277236,* ups02 Cen                        
1150,289.12929760392996,4.83479345671,5.569,4.9067,203.8029632950863,* 22 Aql                           
1151,275.3860981030996,49.12159267363778,5.05,4.9088,203.71577574967404,HD 169305                          
1152,93.91890303441,59.99896468737,5.351,4.9142,203.49192137072157,* 40 Cam                           
1153,183.51123920263998,-45.72391629239,5.6,4.9144,203.48363991535084,* D Cen A                          
1154,233.81216090033996,39.01006741863,5.11,4.9176,203.35122824141857,* mu. CrB                          
1155,339.30402257326995,75.37181127784,5.777,4.9227,203.14055294858514,HD 214710                          
1156,231.88782736378997,-64.5314998497,5.706,4.9348,202.64245764772633,V* LX TrA                          
1157,331.44598144094783,-0.31985095542416664,2.94,4.9451,202.2203797698732,* alf Aqr                          
1158,17.792821415539997,37.72412445284,5.786,4.9479,202.10594393581115,* 45 And                           
1159,277.98747296792993,-1.00297521111,5.936,4.9498,202.02836478241545,* 61 Ser                           
1160,300.87506149831995,16.031252307389998,5.658,4.9546,201.83264037460137,* 14 Sge                           
1161,59.87555202322999,-12.57442467711,5.589,4.9569,201.7389900946156,HD 25165                           
1162,73.79667525833999,-74.93685317136,5.449,4.9581,201.69016357072266,* eta Men                          
1163,347.50608759851997,9.8220824555,5.386,4.9594,201.63729483405254,* 58 Peg                           
1164,95.65948232393998,-69.98404457966001,5.542,4.9606,201.58851751804215,* pi.01 Dor                        
1165,251.66663166748998,-67.10969037,5.1,4.9629,201.49509359447097,V* LP TrA                          
1166,284.7359273443812,32.68955574065722,3.25,4.9656,201.3855324633478,* gam Lyr                          
1167,130.80137276647997,12.680873628639999,5.65,4.966,201.3693113169553,* 45 Cnc                           
1168,127.44014480685996,-46.33169873658,5.969,4.9777,200.8959961427969,HD 72232                           
1169,262.23370553000996,-36.778280454939996,5.985,4.9851,200.59778138853784,HD 158105                          
1170,345.02412186585997,-25.16417995362,5.656,4.9852,200.59375752226592,HD 217303                          
1171,62.32431692157999,-16.38585562749,5.435,4.9873,200.50929360575861,HD 26326                           
1172,300.24573434842,8.55773637129,5.91,4.9878,200.4891936324632,HD 189695                          
1173,107.58050321566999,-27.491519156640003,5.448,4.9959,200.16413459036409,HD 55070                           
1174,238.64421749585998,20.31096751605,5.44,5.0022,199.9120387029707,V* QY Ser                          
1175,264.46130483162244,-8.118771748269722,4.62,5.0056,199.77625059932873,* mu. Oph                          
1176,228.52517788818994,31.787845936260002,5.974,5.0111,199.55698349663746,HD 135438                          
1177,319.47952439516996,34.8968959621,4.42,5.012,199.52114924181964,* ups Cyg                          
1178,44.52388741506999,-23.606010427930002,5.809,5.0201,199.19921913906097,* 6 Eri                            
1179,193.58817932077372,-9.538988924695,4.8,5.0205,199.18334827208446,* psi Vir                          
1180,245.58927013859997,33.79905223052,5.2,5.0245,199.02477858493384,* nu.01 CrB                        
1181,116.02881237863998,25.7841601231,5.289,5.0247,199.01685672776483,* c Gem                            
1182,93.01366640034374,16.13040378439278,4.92,5.0265,198.9455883815776,* f01 Ori                          
1183,306.83000777045993,-18.211694008229998,5.14,5.0291,198.84273528066652,* pi. Cap                          
1184,116.54393424336999,-37.933677654419995,5.869,5.0296,198.82296802926672,HD 63215                           
1185,108.34281597939999,16.15896421893,5.0,5.031,198.76764062810574,* 51 Gem                           
1186,218.15439609514664,-50.45714824086861,4.423,5.0316,198.74393830988157,* sig Lup                          
1187,314.22511066351996,-9.69754179898,5.48,5.0316,198.74393830988157,* 7 Aqr                            
1188,16.00996051791,52.50216184451,5.977,5.0346,198.625511460692,HD 6211                            
1189,50.08484196336124,29.048457662329167,4.47,5.0347,198.62156632967208,HD 20644                           
1190,96.81496350142,-0.27600142247,5.538,5.0387,198.46388949530632,* 78 Ori                           
1191,224.84631460990997,4.56776059964,5.93,5.0389,198.45601222489037,HD 132525                          
1192,86.93912016833332,-9.66960491861111,2.06,5.04,198.4126984126984,* kap Ori                          
1193,300.3689347584199,64.82097632928,5.27,5.0501,198.0158808736461,* e Dra                            
1194,140.46244517309998,-42.194860229899994,5.572,5.0518,197.94924581337344,HD 81034                           
1195,232.06420082373998,-16.71648542046,5.626,5.0526,197.9179036535645,* zet01 Lib                        
1196,275.72114764675996,-36.66955557253,5.34,5.058,197.70660340055358,V* V4050 Sgr                       
1197,6.27671040117,53.04678188667,5.719,5.0585,197.68706138183254,HD 2054                            
1198,121.98247699144,-68.61706463606,4.398,5.0597,197.64017629503724,* eps Vol                          
1199,277.9393050123404,-45.91481250026611,4.92,5.0638,197.48015324459894,* del01 Tel                        
1200,81.79206161642999,17.962211263209998,5.404,5.064,197.47235387045814,* 115 Tau                          
1201,224.29865769615998,16.38812723833,5.715,5.0704,197.22309876932786,HD 132146                          
1202,39.03860331011,-30.04497832598,5.729,5.0717,197.17254569473747,* iot01 For                        
1203,83.86304857929707,24.039596021082225,5.38,5.0758,197.01327869498402,* 121 Tau                          
1204,112.27372998041999,-38.81206732199,5.395,5.0843,196.68390928938103,* y Pup                            
1205,355.84316152777996,10.3315380206,5.071,5.0882,196.5331551432727,* 77 Peg                           
1206,140.37329296116,-25.96544062992,4.72,5.096,196.23233908948194,* tet Pyx                          
1207,93.7138883900954,-6.274776778696666,3.96,5.1056,195.86336571607646,* gam Mon                          
1208,285.05699079695995,50.53346628625,5.377,5.1058,195.85569352501074,V* LV Dra                          
1209,114.86913903345,17.674521837940002,5.05,5.1083,195.75984182604782,* f Gem                            
1210,221.52476124708622,15.131780882534724,5.63,5.1084,195.75600970949807,V* EK Boo                          
1211,278.4862272083333,52.35351575,5.38,5.11,195.69471624266146,HD 171779                          
